Smiles,CYP1A2,CYP2A6,CYP2B6,CYP2C8,CYP2C9,CYP2C19,CYP2D6,CYP2E1,CYP3A4,St_smi,stratify_col
CC1(C)CC2C1CC[C@](C)(O)C1CC[C@@]21C,,,,,,,,,0.0,CC1(C)CC2C1CCC(C)(O)C1CCC21C,0.0
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,3.0
Cl[C@H]([C@@H](N=C(O)[C@H]1N(C)C[C@H](CCC)C1)[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](SC)O1)C,,,,,,,,,1.0,CCCC1CC(C(O)=NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,1.0
FC(F)(F)c1n2c(nn1)CN(C(=O)C[C@H](N)Cc1c(F)cc(F)c(F)c1)CC2,,,,,,,,,1.0,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.0
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@H]2[C@@H](C)/C=C/[C@@H](C)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,1.0
[O:1]=[S:2](=[O:3])([NH2:4])[c:5]1[s:6][c:7]2[c:8]([cH:9]1)[CH:10]([NH:11][CH2:12][CH3:13])[CH2:14][CH:15]([CH3:16])[S:17]2(=[O:18])=[O:19],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,1.0
COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COc1cccc(C(C)NCCCc2ccccc2Cl)c1,1.0
FC(F)(F)Oc1cc2SC(=N)Nc2cc1,1.0,,,,,,,,,N=c1[nH]c2ccc(OC(F)(F)F)cc2s1,1.0
[O:1]=[C:2]([CH3:3])[CH:4]([OH:5])[CH2:6][c:7]1[cH:8][cH:9][c:10]2[cH:11][c:12]([O:13][CH3:14])[cH:15][cH:16][c:17]2[cH:18]1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccc2cc(CC(O)C(C)=O)ccc2c1,1.0
S(=O)(=O)(CCc1cc2c(C[C@@H]3N(C)CCC3)c[nH]c2cc1)c1ccccc1,,,,,1.0,1.0,1.0,,1.0,CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,4.0
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,8.0
N#Cc1c(Cl)cccc1Cl,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1c(Cl)cccc1Cl,1.0
Fc1c([C@](O)([C@@H](C)c2scc(-c3ccc(C#N)cc3)n2)Cn2nc[n+](C(OC(=O)N(C)c3c(COC(=O)CNC)cccn3)C)c2)cc(F)cc1,,,,,,,,,1.0,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(CC(O)(c2cc(F)ccc2F)C(C)c2nc(-c3ccc(C#N)cc3)cs2)c1,1.0
[OH:1][C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[C:15]34[CH2:16][CH2:17][N+:18]([CH2:19][CH2:20][O:21][CH2:22][c:23]5[cH:24][cH:25][cH:26][cH:27][cH:28]5)([CH2:29][CH2:30]3)[CH2:31][CH2:32]4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,1.0
OC(=N[C@@H](CC(C)C)B(O)O)[C@@H](N=C(O)c1nccnc1)Cc1ccccc1,1.0,,,,1.0,1.0,1.0,,1.0,CC(C)CC(N=C(O)C(Cc1ccccc1)N=C(O)c1cnccn1)B(O)O,5.0
Nc1cc2[n+](C)c3c(cc2cc1)ccc(N)c3,1.0,,,,,,,,,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,1.0
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,3.0
OC(=N)C(CCN(C(C)C)C(C)C)(c1ncccc1)c1ccccc1,1.0,,,,,,,,1.0,CC(C)N(CCC(C(=N)O)(c1ccccc1)c1ccccn1)C(C)C,2.0
FC(F)(F)c1cc(C(F)(F)F)cc(C(C(=O)N(C)c2c(-c3c(C)cccc3)cc(N3CCN(C)CC3)nc2)(C)C)c1,,,,,1.0,,,,1.0,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2.0
FC(F)(F)C(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FC(F)(F)C(Cl)Cl,1.0
c1ccc2c(c1)Cc1ccccc1N1CCNCC21,1.0,,,,,,1.0,,1.0,c1ccc2c(c1)Cc1ccccc1N1CCNCC21,3.0
[O:1]=[C:2]([N:3]1[CH2:4][CH2:5][N:6]([c:7]2[cH:8][cH:9][c:10]([O:11][CH2:12][CH:13]3[O:14][C:15]([O:16][CH2:17]3)([c:18]4[cH:19][cH:20][c:21]([Cl:22])[cH:23][c:24]4[Cl:25])[CH2:26][n:27]5[cH:28][n:29][cH:30][cH:31]5)[c:32]([OH:33])[cH:34]2)[CH2:35][CH2:36]1)[CH3:37],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2)CC1,1.0
[OH:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([S:7][c:8]2[cH:9][cH:10][cH:11][cH:12][c:13]2[N:14]3[CH2:15][CH2:16][NH2+:17][CH2:18][CH2:19]3)[c:20]([cH:21]1)[CH3:22],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Cc1cc(CO)ccc1Sc1ccccc1N1CCNCC1,1.0
CCCCCCCCCCCCC/C=C/C(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(=O)CCCCCCCCCCCCC,,,,,,,,,0.0,CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(=O)CCCCCCCCCCCCC,0.0
O=C(O)c1c2n(Cc3ccc(-c4c(-c5n[nH]nn5)cccc4)cc3)c(OCC)nc2ccc1,,,,,1.0,,,,,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.0
CCCCCCCCCCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(C)OC4OC5C(OC(CCCCC)CCCCCCCCCC(=O)OC4C3O)OC(CO)C(O)C5O)C(OC(=O)C(C)CC)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,,,,,,,,,0.0,CCCCCCCCCCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(C)OC4OC5C(OC(CCCCC)CCCCCCCCCC(=O)OC4C3O)OC(CO)C(O)C5O)C(OC(=O)C(C)CC)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,0.0
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,2.0
[O:1]=[C:2]([NH:3][CH:4]([CH2:5][N:6]1[CH2:7][CH2:8][CH2:9][CH2:10]1)[CH:11]([OH:12])[c:13]2[cH:14][cH:15][c:16]3[O:17][CH2:18][CH2:19][O:20][c:21]3[cH:22]2)[CH2:23][CH2:24][CH2:25][CH2:26][CH2:27][CH2:28][CH3:29],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,2.0
Brc1n(c(SCC(=O)O)nn1)-c1c2c(c(C3CC3)cc1)cccc2,,,,,1.0,,,,,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,1.0
NC(=O)CCC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O,,,,,,,,,0.0,NC(=O)CCC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O,0.0
ClCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ClCCl,1.0
[O:1]=[C:2]([N:3]1[CH2:4][CH2:5][N:6]([c:7]2[cH:8][cH:9][c:10]([O:11][CH2:12][CH:13]3[O:14][C:15]([O:16][CH2:17]3)([c:18]4[cH:19][cH:20][c:21]([Cl:22])[cH:23][c:24]4[Cl:25])[CH2:26][n:27]5[cH:28][n:29][cH:30][cH:31]5)[cH:32][cH:33]2)[CH2:34][CH2:35]1)[CH3:36],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1.0
O=C(Oc1c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)cc(CO)cc1)C(C)C,,,,,,,,,1.0,CC(C)C(=O)Oc1ccc(CO)cc1C(CCN(C(C)C)C(C)C)c1ccccc1,1.0
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,,,,,,,,,1.0,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1.0
O=C(O[C@@]1(C(=O)COC(=O)CC)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)CCC,,,,,,,,,1.0,CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1.0
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@@H](C(C)C)N1CCCNC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,1.0
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,COc1ccc2cc(C(C)C(=O)O)ccc2c1,3.0
O(C)c1c(O)ccc(CN=C(O)CCCC/C=C/C(C)C)c1,1.0,,,,1.0,1.0,1.0,,1.0,COc1cc(CN=C(O)CCCCC=CC(C)C)ccc1O,5.0
COc1ccc2c(c1)Oc1cc(O)ccc1[C@@]21OC(=O)c2ccccc21,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,COc1ccc2c(c1)Oc1cc(O)ccc1C21OC(=O)c2ccccc21,5.0
S(=O)(=O)(NC(O)=NCCCC)c1ccc(C)cc1,,,,,1.0,1.0,1.0,,,CCCCN=C(O)NS(=O)(=O)c1ccc(C)cc1,3.0
C=CCc1ccc(O)c(OC)c1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,C=CCc1ccc(O)c(OC)c1,4.0
O=C1N(C)C(=O)CC1(C)c1ccccc1,,,,,,1.0,1.0,,,CN1C(=O)CC(C)(c2ccccc2)C1=O,2.0
c1cnc(N2CCNCC2)nc1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c1cnc(N2CCNCC2)nc1,1.0
[O:1]=[C:2]([OH:3])[c:4]1[cH:5][n:6]2[c:7]3[c:8]([O:9][CH2:10][CH:11]2[CH3:12])[c:13]([c:14]([F:15])[cH:16][c:17]3[c:18]1=[O:19])[N:20]4[CH2:21][CH2:22][N:23]([CH3:24])[CH2:25][CH2:26]4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1.0
O=C(Nc1nccc(C)c1)C(C)c1cc(C(=O)c2ccccc2)ccc1,,,,,,,,,1.0,Cc1ccnc(NC(=O)C(C)c2cccc(C(=O)c3ccccc3)c2)c1,1.0
CC(C)NC[C@@H](O)COc1cccc2ccccc12,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,CC(C)NCC(O)COc1cccc2ccccc12,3.0
Oc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oc1ccccc1,1.0
[CH3:1][C:2]1=[C:3]([C:4]([O:5][CH3:6])=[O:7])[CH:8]([c:9]2[c:10]([N+:11]([O-:12])=[O:13])[cH:14][cH:15][cH:16][cH:17]2)[C:18]([C:19]([O:20][CH:21]([CH3:22])[CH:23]([CH3:24])[CH3:25])=[O:26])=[C:27]([CH3:28])[NH:29]1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C(C)C)C1c1ccccc1[N+](=O)[O-],6.0
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[n:8][cH:9][cH:10][c:11]([N:12]([CH3:13])[c:14]3[cH:15][cH:16][c:17]4[c:18]([CH3:19])[n:20]([CH3:21])[n:22][c:23]4[cH:24]3)[n:25]2)[cH:26][c:27]1[S:28]([NH2:29])(=[O:30])=[O:31],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,1.0
COc1cc2c(cc1O)C1Cc3cc(O)c(O)cc3[N@@+]1(C)CC2,,,,,,,,,0.0,COc1cc2c(cc1O)C1Cc3cc(O)c(O)cc3[N+]1(C)CC2,0.0
COc1c(OC)c(OC)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,COc1c(OC)c(OC)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC,2.0
Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)cc1)CN2,,,,,,,,,0.0,Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)cc1)CN2,0.0
ClC(Cl)Cl,,,,,,1.0,1.0,,,ClC(Cl)Cl,2.0
C=C[C@@H]1CC=CCC1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,C=CC1CC=CCC1,2.0
CCCCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,,,,,,,,,0.0,CCCCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,0.0
N#CCCCC1CS1,,,,,,,,,0.0,N#CCCCC1CS1,0.0
CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,2.0
CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1.0
[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]([cH:7][c:8]1[Cl:9])-[c:10]2[n:11][n:12]([cH:13][cH:14]2)[CH2:15][CH:16]([NH:17][C:18](=[O:19])[c:20]3[n:21][nH:22][c:23]([cH:24]3)[CH:25]([OH:26])[CH3:27])[CH3:28],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(Cn1ccc(-c2ccc(C#N)c(Cl)c2)n1)NC(=O)c1cc(C(C)O)[nH]n1,1.0
CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,2.0
C=CC(=C)Cl,,,,,,,,1.0,,C=CC(=C)Cl,1.0
CO[C@]1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CC[C@@]5(C)C4CC[C@@]3(C)C2C1C,,,,,,,,,0.0,COC1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C,0.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,7.0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,1.0
OC(=N[C@H](CO)CC)[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,,,,,,,,,1.0,CCC(CO)N=C(O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,1.0
CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,6.0
Clc1cccc(N2CCNCC2)c1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clc1cccc(N2CCNCC2)c1,1.0
CCN(CC)CC(=O)Nc1c(C)cccc1C,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,CCN(CC)CC(=O)Nc1c(C)cccc1C,7.0
O=Cc1cccc2ccccc12,,,,,,,,,1.0,O=Cc1cccc2ccccc12,1.0
O=C1N(C2OC(CO)C(N=[N+]=[N-])C2)C=C(C)C(=O)N1,,,,,,1.0,1.0,,,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,2.0
O=C(OC1CCN(C)CC1)C(OCCC)(c1ccccc1)c1ccccc1,,,,,,0.0,0.0,,1.0,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,1.0
Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F,1.0,,,,1.0,1.0,,,,Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F,3.0
O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(O)=Nc2c(/C=N/N3CCN(C4CCCC4)CC3)c(O)c3c(c(O)c(C)c4O[C@@](C)(C(=O)c34)O/C=C/[C@H](OC)[C@H]1C)c2O)C,,,,,,,,,1.0,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1.0
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,2.0
Brc1ccc(C(CCN(C)C)c2ncccc2)cc1,,,,,1.0,1.0,1.0,,1.0,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,4.0
C/C=C(/C)C(=O)OC1C(O)C(C)(C)CC2C3=CCC4[C@]5(C)CCC(O)[C@@](C)(CO)C5CC[C@]4(C)[C@]3(C)CC(O)[C@]21CO,,,,,,,,,0.0,CC=C(C)C(=O)OC1C(O)C(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C21CO,0.0
[O:1]=[C:2]([OH:3])[CH2:4][NH:5][C:6](=[O:7])[CH:8]1[C:9](=[O:10])[N:11]([C:12](=[O:13])[N:14]([C:15]1=[O:16])[CH:17]2[CH2:18][CH2:19][CH2:20][CH2:21][CH2:22]2)[CH:23]3[CH2:24][CH2:25][CH2:26][CH2:27][CH2:28]3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,2.0
CC(=O)Nc1ccccc1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)Nc1ccccc1,1.0
[CH3:1][CH:2]([CH3:3])[c:4]1[c:5](/[CH:6]=[CH:7]/[C@H:8]([OH:9])[CH2:10][C@H:11]([OH:12])[CH2:13][C:14]([OH:15])=[O:16])[c:17](-[c:27]2[cH:28][cH:29][c:30]([F:31])[cH:32][cH:33]2)[n:18][c:19]([N:21]([CH3:22])[S:23]([CH3:24])(=[O:25])=[O:26])[n:20]1,,,,,1.0,1.0,,,,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,2.0
[F:1][c:2]1[cH:3][cH:4][c:5]([cH:6][cH:7]1)-[c:8]2[cH:9][c:10]([n:11][c:12]3[c:13]2[CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]3)[NH:20][CH2:21][CH2:22][NH2:23],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NCCNc1cc(-c2ccc(F)cc2)c2c(n1)CCCCCC2,1.0
C=C1C[C@@]23C[C@]1(O)CCC2[C@@]12CC(OC4OC(CO)C(O)C(O)C4O)C(O)[C@@](C)(C(=O)O1)C2C3C(=O)O,,,,,,,,,0.0,C=C1CC23CC1(O)CCC2C12CC(OC4OC(CO)C(O)C(O)C4O)C(O)C(C)(C(=O)O1)C2C3C(=O)O,0.0
C/C1=C\C2OC(=O)C(C)C2CC/C(C(=O)OC2C(O)C(O)OC(CO)C2O)=C\CC1,,,,,,,,,0.0,CC1=CC2OC(=O)C(C)C2CCC(C(=O)OC2C(O)C(O)OC(CO)C2O)=CCC1,0.0
CCNc1nc(NC(C)C)nc(SC)n1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,CCNc1nc(NC(C)C)nc(SC)n1,3.0
C=CC1CO1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,C=CC1CO1,3.0
CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2O[C@]3(C=CC[C@]4(CC[C@](C)(C5CC[C@@](O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C,,,,,,,,,0.0,CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CCC4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C,0.0
N=C(N)NC(=N)NCCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N=C(N)NC(=N)NCCc1ccccc1,1.0
C=C1CCC2C(OC(=O)[C@]2(O)CO)C2C1CC(O)C2C,,,,,,,,,0.0,C=C1CCC2C(OC(=O)C2(O)CO)C2C1CC(O)C2C,0.0
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)CO[P@@](=O)([O-])O[P@](=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],,,,,,,,,0.0,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,0.0
[O:1]=[C:2]([NH:3][c:4]1[cH:5][cH:6][c:7]([O:8][c:9]2[cH:10][cH:11][n:12][c:13]([cH:14]2)[C:15](=[O:16])[NH:17][CH3:18])[cH:19][cH:20]1)[NH:21][c:22]3[cH:23][cH:24][c:25]([Cl:26])[c:27]([cH:28]3)[C:29]([F:30])([F:31])[F:32],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,1.0
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,,,,,1.0,1.0,,,,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,2.0
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,2.0
O=C(OC1C(C)=C(CC=C)C(=O)C1)C1C(C)(C)C1C=C(C)C,,,,,1.0,,,,,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1.0
CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S@@](C)=O)cc21,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,4.0
O=C1N(C)C(O)=NC1c1cc(CC)ccc1,,,,,,,,,1.0,CCc1cccc(C2N=C(O)N(C)C2=O)c1,1.0
O=C(O)c1cc(-c2c(O)c(N/N=C/3\C(=O)N(c4cc(C)c(C)cc4)N=C\3C)ccc2)ccc1,1.0,,,,,,,,,CC1=NN(c2ccc(C)c(C)c2)C(=O)C1=NNc1cccc(-c2cccc(C(=O)O)c2)c1O,1.0
O(CC(O)CN1CCN(c2c(OC)cccc2)CC1)c1c2c(ccc1)cccc2,,,,,,,,,1.0,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,1.0
CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,2.0
CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,CN1CCN2c3ccccc3Cc3ccccc3C2C1,5.0
Cn1c(N)nc2c3cccnc3ccc21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1c(N)nc2c3cccnc3ccc21,1.0
